,filename,mainSound,length,sampleRate,quality,isCut,isMixed,isChecked,threat,salience,importance
1540,5-233605-A-39,interior,5.0,44100,7,1,0,0,0,7,0
1541,93567-8-0-14,siren,4.0,44100,7,1,0,0,8,9,9
1542,3-136288-A-0,animal,5.0,44100,7,1,0,1,3,5,3
1543,22601-8-0-17,siren,4.0,48000,7,1,0,0,8,9,9
1544,184805-0-0-13,interior,4.0,44100,7,1,0,0,2,5,0
1545,3-103598-A-25,human,5.0,44100,7,1,0,1,0,4,0
1546,124389-8-1-15,siren,4.0,44100,7,1,0,0,8,9,9
1547,117181-8-0-2,siren,4.0,44100,7,1,0,0,8,9,9
1548,74507-0-0-1,interior,4.0,44100,7,1,0,0,2,5,0
1549,62566-5-0-2,exterior,4.0,44100,7,1,0,0,0,4,0
1550,EptushomUOc_20,siren,10.0,16000,3,0,1,1,6,9,9
1551,-0Eem_FuIto_15,siren,9.830125,16000,3,0,1,1,9,9,9
1552,1-39835-A-9,animal,5.0,44100,7,1,0,1,0,5,0
1553,157866-8-0-27,siren,4.0,44100,7,1,0,0,8,9,9
1554,123688-8-0-6,siren,4.0,44100,7,1,0,0,8,9,9
1555,5-117122-A-42,siren,5.0,44100,7,1,0,0,8,9,9
1556,66619-2-0-7,human,4.0,44100,7,1,0,0,0,5,0
1557,74364-8-1-27,siren,4.0,44100,7,1,0,0,8,9,9
1558,166942-0-0-2,interior,4.0,48000,7,1,0,0,2,5,0
1559,2-106486-A-44,exterior,5.0,44100,7,1,0,1,0,2,1
1560,20015-3-0-12,animal,4.0,44100,7,1,0,0,4,5,4
1561,165166-8-0-1,siren,4.0,44100,7,1,0,0,8,9,9
1562,71177-8-2-1,siren,4.0,44100,7,1,0,0,8,9,9
1563,4-173865-B-9,animal,5.0,44100,7,1,0,0,2,5,0
1564,180125-4-3-10,exterior,4.0,44100,7,1,0,0,0,6,0
1565,5DNmaYCRFGc_180,siren,10.0,16000,3,0,1,1,6,9,9
1566,174906-2-0-10,human,4.0,48000,7,1,0,0,0,5,0
1567,3-171281-A-6,animal,5.0,44100,7,1,0,1,0,6,0
1568,22601-8-0-51,siren,4.0,48000,7,1,0,0,8,9,9
1569,93567-8-0-18,siren,4.0,44100,7,1,0,0,8,9,9
1570,4-218199-F-35,interior,5.0,44100,7,1,0,0,0,7,0
1571,39970-9-0-46,exterior,4.0,44100,7,1,0,0,0,5,0
1572,117181-8-0-9,siren,4.0,44100,7,1,0,0,8,9,9
1573,74726-8-1-0,siren,4.0,44100,7,1,0,0,8,9,9
1574,74507-0-0-22,interior,4.0,44100,7,1,0,0,2,5,0
1575,203913-8-1-5,siren,4.0,44100,7,1,0,0,8,9,9
1576,24347-8-0-30,siren,4.0,48000,7,1,0,0,8,9,9
1577,131918-7-0-8,exterior,4.0,44100,7,1,0,0,2,8,0
1578,105415-2-0-4,human,4.0,48000,7,1,0,0,0,5,0
1579,123688-8-0-10,siren,4.0,44100,7,1,0,0,8,9,9
1580,107357-8-0-8,siren,4.0,44100,7,1,0,0,8,9,9
1581,76085-4-0-93,exterior,4.0,44100,7,1,0,0,0,6,0
1582,74723-3-0-0,animal,4.0,44100,7,1,0,0,4,5,4
1583,4-182839-A-17,natural,5.0,44100,7,1,0,0,2,3,2
1584,90014-8-0-6,siren,4.0,44100,7,1,0,0,8,9,9
1585,59277-0-0-1,interior,4.0,44100,7,1,0,0,2,5,0
1586,4-132383-A-2,animal,5.0,44100,7,1,0,1,0,5,0
1587,-3qh-WFUV2U_30,siren,10.0005,16000,3,0,1,1,8,9,9
1588,-rs7FPxzc6w_8,siren,9.7146875,16000,3,0,1,1,8,9,9
1589,0iVM2GY3R_c_30,siren,10.0,16000,3,0,1,1,8,9,9
1590,73524-0-0-133,interior,4.0,44100,7,1,0,0,2,5,0
1591,2-70938-A-42,siren,5.0,44100,7,1,0,1,8,9,9
1592,151005-4-0-2,exterior,4.0,44100,7,1,0,0,0,6,0
1593,56385-0-0-0,interior,4.0,44100,7,1,0,0,2,5,0
1594,2-37806-C-40,exterior,5.0,44100,7,1,0,1,2,5,5
1595,81787-2-0-35,human,4.0,48000,7,1,0,0,0,5,0
1596,74513-3-0-5,animal,4.0,44100,7,1,0,0,4,5,4
1597,0SEPDif46gs_30,siren,10.0,16000,3,0,1,1,8,9,9
1598,1-47250-A-41,exterior,5.0,44100,7,1,0,1,2,5,5
1599,97331-2-0-55,human,4.0,44100,7,1,0,0,0,5,0
1600,2-72268-A-6,animal,5.0,44100,7,1,0,1,0,7,0
1601,-OtwXXpRB5I_10,siren,10.0,16000,3,0,1,1,5,6,6
1602,4-155670-A-26,human,5.0,44100,7,1,0,0,0,5,0
1603,22601-8-0-42,siren,4.0,48000,7,1,0,0,8,9,9
1604,5-177957-D-40,exterior,5.0,44100,7,1,0,0,2,5,5
1605,1-46744-A-36,interior,5.0,44100,7,1,0,1,0,7,0
1606,4-188033-A-38,interior,5.0,44100,7,1,0,0,0,7,0
1607,2-69131-A-5,animal,5.0,44100,7,1,0,1,0,5,0
1608,5-215005-A-32,interior,5.0,44100,7,1,0,0,0,7,0
1609,9223-2-0-9,human,4.0,44100,7,1,0,0,0,5,0
1610,18592-5-0-4,exterior,4.0,44100,7,1,0,0,0,4,0
1611,3kKfwoe57Eg_120,siren,10.0,16000,3,0,1,1,6,9,9
1612,102871-8-0-1,siren,4.0,44100,7,1,0,0,8,9,9
1613,43784-3-1-0,animal,0.51,48000,7,1,0,0,4,5,4
1614,22601-8-0-4,siren,4.0,48000,7,1,0,0,8,9,9
1615,2-51173-A-35,interior,5.0,44100,7,1,0,1,0,7,0
1616,110868-9-0-8,exterior,4.0,44100,7,1,0,0,0,5,0
1617,13230-0-0-18,interior,4.0,44100,7,1,0,0,2,5,0
1618,344-3-4-0,animal,0.94,48000,7,1,0,0,4,5,4
1619,42953-9-0-49,exterior,4.0,44100,7,1,0,0,0,5,0
1620,4-189832-B-22,human,5.0,44100,7,1,0,0,0,5,0
1621,2-152964-A-31,interior,5.0,44100,7,1,0,1,0,4,0
1622,156869-8-0-7,siren,4.0,44100,7,1,0,0,8,9,9
1623,40722-8-0-0,siren,4.0,11025,7,1,0,0,8,9,9
1624,3-259622-A-44,exterior,5.0,44100,7,1,0,1,0,7,3
1625,157867-8-0-24,siren,4.0,44100,7,1,0,0,8,9,9
1626,0TDW_Zi0M9Q_0,siren,10.0,16000,3,0,1,1,8,9,9
1627,74950-3-0-0,animal,4.0,44100,7,1,0,0,4,5,4
1628,111386-5-1-7,exterior,4.0,44100,7,1,0,0,0,4,0
1629,134717-0-0-27,interior,4.0,44100,7,1,0,0,2,5,0
1630,2-205966-A-16,natural,5.0,44100,7,1,0,1,0,2,0
1631,24347-8-0-31,siren,4.0,48000,7,1,0,0,8,9,9
1632,1-91359-B-11,natural,5.0,44100,7,1,0,1,0,3,0
1633,5-257642-A-39,interior,5.0,44100,7,1,0,0,0,7,0
1634,180125-4-1-5,exterior,4.0,44100,7,1,0,0,0,6,0
1635,203913-8-0-4,siren,4.0,44100,7,1,0,0,8,9,9
1636,93567-8-0-13,siren,4.0,44100,7,1,0,0,8,9,9
1637,58857-2-0-7,human,4.0,44100,7,1,0,0,0,5,0
1638,2-70936-A-42,siren,5.0,44100,7,1,0,1,8,9,9
1639,1-69760-A-16,natural,5.0,44100,7,1,0,1,2,3,2
1640,154758-5-0-7,exterior,4.0,48000,7,1,0,0,0,4,0
1641,52633-3-0-8,animal,4.0,44100,7,1,0,0,4,5,4
1642,34621-4-27-0,exterior,0.579047619047619,44100,7,1,0,0,0,6,0
1643,184805-0-0-48,interior,4.0,44100,7,1,0,0,2,5,0
1644,-OtNDK_Hxp8_30,siren,10.0,16000,3,0,1,1,5,7,6
1645,104998-7-17-0,exterior,4.0,44100,7,1,0,0,2,8,0
1646,129356-2-0-115,human,4.0,44100,7,1,0,0,0,5,0
1647,24364-4-0-4,exterior,4.0,44100,7,1,0,0,0,6,0
1648,74726-8-0-5,siren,4.0,44100,7,1,0,0,8,9,9
1649,185709-0-0-5,interior,4.0,48000,7,1,0,0,2,5,0
1650,192236-3-0-4,animal,4.0,96000,7,1,0,0,4,5,4
1651,22601-8-0-53,siren,4.0,48000,7,1,0,0,8,9,9
1652,0I6Mlp27_gM_30,siren,10.0,16000,3,0,1,1,8,9,9
1653,162103-0-0-7,interior,4.0,44100,7,1,0,0,2,5,0
1654,157868-8-0-25,siren,4.0,44100,7,1,0,0,8,9,9
1655,5-243036-A-29,human,5.0,44100,7,1,0,0,0,5,0
1656,157866-8-0-0,siren,4.0,44100,7,1,0,0,8,9,9
1657,42954-9-0-12,exterior,4.0,44100,7,1,0,0,0,5,0
1658,4-175945-A-38,interior,5.0,44100,7,1,0,0,0,7,0
1659,77751-4-9-2,exterior,4.0,48000,7,1,0,0,0,6,0
1660,2-85434-A-27,human,5.0,44100,7,1,0,1,0,5,0
1661,7965-3-22-0,animal,2.925963718820862,44100,7,1,0,0,4,5,4
1662,3YxzXprgiA0_22,siren,9.215625,16000,3,0,1,1,6,9,9
1663,166942-0-0-10,interior,4.0,48000,7,1,0,0,2,5,0
1664,24347-8-0-95,siren,4.0,48000,7,1,0,0,8,9,9
1665,54cWGaM6Irc_60,exterior,10.0,16000,3,0,1,1,0,3,0
1666,5-216368-A-28,natural,5.0,44100,7,1,0,0,2,3,2
1667,4-210309-A-31,interior,5.0,44100,7,1,0,0,0,7,0
1668,22601-8-0-20,siren,4.0,48000,7,1,0,0,8,9,9
1669,6902-2-0-9,human,4.0,22050,7,1,0,0,0,5,0
1670,0m--Qi8Yw4k_30,siren,10.0,16000,3,0,1,1,8,9,9
1671,107842-4-0-0,exterior,4.0,44100,7,1,0,0,0,6,0
1672,7913-3-3-0,animal,0.6974829931972789,44100,7,1,0,0,4,5,4
1673,-haSUR_IUto_30,siren,10.0,16000,3,0,1,1,8,9,9
1674,75743-0-0-15,interior,4.0,44100,7,1,0,0,2,5,0
1675,24347-8-0-92,siren,4.0,48000,7,1,0,0,8,9,9
1676,17486-3-1-0,animal,1.29,44100,7,1,0,0,4,5,4
1677,97317-2-0-34,human,4.0,44100,7,1,0,0,0,5,0
1678,3-68630-A-40,exterior,5.0,44100,7,1,0,1,0,4,2
1679,188004-8-0-1,siren,4.0,44100,7,1,0,0,8,9,9
1680,4-156993-A-19,natural,5.0,44100,7,1,0,0,2,3,2
1681,30226-3-1-1,animal,4.0,44100,7,1,0,0,4,5,4
1682,74364-8-1-12,siren,4.0,44100,7,1,0,0,8,9,9
1683,111386-5-0-7,exterior,4.0,44100,7,1,0,0,0,4,0
1684,2-104952-B-16,natural,5.0,44100,7,1,0,1,0,0,0
1685,42117-8-0-10,siren,4.0,44100,7,1,0,0,8,9,9
1686,1-18074-B-6,animal,5.0,44100,7,1,0,1,0,5,0
1687,5-179496-A-16,natural,5.0,44100,7,1,0,0,2,3,2
1688,1-54958-A-10,natural,5.0,44100,7,1,0,1,2,3,2
1689,157866-8-0-8,siren,4.0,44100,7,1,0,0,8,9,9
1690,185909-2-0-116,human,4.0,44100,7,1,0,0,0,5,0
1691,39532-4-0-0,exterior,1.08,44100,7,1,0,0,0,6,0
1692,74726-8-0-14,siren,4.0,44100,7,1,0,0,8,9,9
1693,1-58846-A-34,interior,5.0,44100,7,1,0,1,0,7,0
1694,3-134699-C-16,natural,5.0,44100,7,1,0,1,0,2,0
1695,5-156999-A-19,natural,5.0,44100,7,1,0,0,2,3,2
1696,116423-2-0-4,human,4.0,44100,7,1,0,0,0,5,0
1697,8L2nBVRGqbQ_250,siren,10.0,16000,3,0,1,1,6,9,9
1698,195451-5-0-4,exterior,4.0,44100,7,1,0,0,0,4,0
1699,3-135469-A-35,interior,5.0,44100,7,1,0,1,0,4,0
1700,95536-3-0-4,animal,4.0,44100,7,1,0,0,4,5,4
1701,22601-8-0-1,siren,4.0,48000,7,1,0,0,8,9,9
1702,74726-8-2-2,siren,4.0,44100,7,1,0,0,8,9,9
1703,64AHuTLREwA_30,siren,10.0,16000,3,0,1,1,6,9,9
1704,122738-9-0-2,exterior,4.0,48000,7,1,0,0,0,5,0
1705,2-134700-A-38,interior,5.0,44100,7,1,0,1,0,3,0
1706,0C_OWfuixCI_30,siren,10.0,16000,3,0,1,1,8,9,9
1707,74364-8-1-13,siren,4.0,44100,7,1,0,0,8,9,9
1708,138031-2-0-13,human,4.0,48000,7,1,0,0,0,5,0
1709,203913-8-0-3,siren,4.0,44100,7,1,0,0,8,9,9
1710,135160-8-0-1,siren,4.0,16000,7,1,0,0,8,9,9
1711,34050-7-6-0,exterior,4.0,44100,7,1,0,0,2,8,0
1712,179039-9-0-38,exterior,4.0,44100,7,1,0,0,0,5,0
1713,31150-2-0-24,human,4.0,44100,7,1,0,0,0,5,0
1714,178825-2-0-95,human,4.0,48000,7,1,0,0,0,5,0
1715,55018-0-0-145,interior,4.0,44100,7,1,0,0,2,5,0
1716,104998-7-2-4,exterior,4.0,44100,7,1,0,0,2,8,0
1717,173995-3-0-11,animal,4.0,96000,7,1,0,0,4,5,4
1718,54898-8-0-9,siren,4.0,44100,7,1,0,0,8,9,9
1719,151005-4-1-2,exterior,4.0,44100,7,1,0,0,0,6,0
1720,151977-0-0-2,interior,4.0,48000,7,1,0,0,2,5,0
1721,2-72547-A-14,animal,5.0,44100,7,1,0,1,0,6,0
1722,196384-9-0-2,exterior,4.0,44100,7,1,0,0,0,5,0
1723,2NRDi8g-6Qk_200,siren,10.0,16000,3,0,1,1,6,9,9
1724,24347-8-0-16,siren,4.0,48000,7,1,0,0,8,9,9
1725,-oCvKmNbhl0_100,siren,10.0,16000,3,0,1,1,8,9,9
1726,14527-9-0-4,exterior,4.0,44100,7,1,0,0,0,5,0
1727,1-118559-A-17,natural,5.0,44100,7,1,0,1,2,3,2
1728,107357-8-0-0,siren,4.0,44100,7,1,0,0,8,9,9
1729,164053-8-2-3,siren,4.0,44100,7,1,0,0,8,9,9
1730,107357-8-1-4,siren,4.0,44100,7,1,0,0,8,9,9
1731,99192-4-0-40,exterior,4.0,44100,7,1,0,0,0,6,0
1732,76266-2-0-55,human,4.0,44100,7,1,0,0,0,5,0
1733,165454-0-0-3,interior,4.0,48000,7,1,0,0,2,5,0
1734,1-28135-B-11,natural,5.0,44100,7,1,0,1,2,3,2
1735,13230-0-0-13,interior,4.0,44100,7,1,0,0,2,5,0
1736,1-155858-D-25,human,5.0,44100,7,1,0,1,0,5,0
1737,83502-0-0-5,interior,4.0,44100,7,1,0,0,2,5,0
1738,180134-4-2-6,exterior,4.0,44100,7,1,0,0,0,6,0
1739,77233-3-0-105,animal,4.0,44100,7,1,0,0,4,5,4
1740,43806-8-0-0,siren,4.0,48000,7,1,0,0,8,9,9
1741,29721-4-0-11,exterior,4.0,22050,7,1,0,0,0,6,0
1742,123688-8-1-2,siren,4.0,44100,7,1,0,0,8,9,9
1743,41372-3-0-39,animal,4.0,44100,7,1,0,0,4,5,4
1744,2-83667-A-34,interior,5.0,44100,7,1,0,1,0,7,0
1745,162103-0-0-6,interior,4.0,44100,7,1,0,0,2,5,0
1746,57320-0-0-42,interior,4.0,44100,7,1,0,0,2,5,0
1747,24347-8-0-74,siren,4.0,48000,7,1,0,0,8,9,9
1748,203913-8-1-2,siren,4.0,44100,7,1,0,0,8,9,9
1749,3-143929-A-10,natural,5.0,44100,7,1,0,1,0,3,0
1750,1-9841-A-13,natural,5.0,44100,7,1,0,1,0,0,0
1751,2-60180-A-49,exterior,5.0,44100,7,1,0,1,2,5,5
1752,0OsZwHCkWaI_13,siren,9.128625,16000,3,0,1,1,8,9,9
1753,5-185516-A-27,human,5.0,44100,7,1,0,0,0,5,0
1754,75743-0-0-22,interior,4.0,44100,7,1,0,0,2,5,0
1755,4-90014-B-42,siren,5.0,44100,7,1,0,0,8,9,9
1756,138015-3-0-1,animal,4.0,44100,7,1,0,0,4,5,4
1757,166101-5-2-4,exterior,4.0,44100,7,1,0,0,0,4,0
1758,5-243459-B-14,human,5.0,44100,7,1,0,0,0,5,0
1759,100852-0-0-25,interior,4.0,44100,7,1,0,0,2,5,0
1760,4-189832-A-22,human,5.0,44100,7,1,0,0,0,5,0
1761,76085-4-0-61,exterior,4.0,44100,7,1,0,0,0,6,0
1762,6px4xc_olnE_440,siren,10.0,16000,3,0,1,1,6,9,9
1763,157868-8-0-4,siren,4.0,44100,7,1,0,0,8,9,9
1764,58857-2-0-16,human,4.0,44100,7,1,0,0,0,5,0
1765,-bZ6ksaIwQk_30,siren,10.0,16000,3,0,1,1,3,5,6
1766,66623-4-0-0,exterior,4.0,44100,7,1,0,0,0,6,0
1767,189991-0-0-2,interior,4.0,44100,7,1,0,0,2,5,0
1768,1-81001-A-30,natural,5.0,44100,7,1,0,1,2,9,8
1769,157866-8-0-26,siren,4.0,44100,7,1,0,0,8,9,9
1770,5-156999-E-19,natural,5.0,44100,7,1,0,0,2,3,2
1771,3-103051-C-19,natural,5.0,44100,7,1,0,1,0,3,0
1772,168846-5-1-10,exterior,4.0,44100,7,1,0,0,0,4,0
1773,4-144468-A-27,human,5.0,44100,7,1,0,0,0,5,0
1774,0EfFEuQkzIM_30,siren,10.0,16000,3,0,1,1,8,9,9
1775,40722-8-0-7,siren,4.0,11025,7,1,0,0,8,9,9
1776,CGAK2RZmmwU_40,siren,10.0,16000,3,0,1,1,6,9,9
1777,159761-0-0-6,interior,4.0,44100,7,1,0,0,2,5,0
1778,186334-2-0-37,human,4.0,44100,7,1,0,0,0,5,0
1779,125678-7-1-1,exterior,4.0,44100,7,1,0,0,2,8,0
1780,62837-7-1-53,exterior,4.0,44100,7,1,0,0,2,8,0
1781,5-201194-A-38,interior,5.0,44100,7,1,0,0,0,7,0
1782,196087-2-0-0,human,4.0,44100,7,1,0,0,0,5,0
1783,107357-8-1-2,siren,4.0,44100,7,1,0,0,8,9,9
1784,3-142006-A-10,natural,5.0,44100,7,1,0,1,0,3,0
1785,121286-0-0-6,interior,4.0,48000,7,1,0,0,2,5,0
1786,62837-7-1-64,exterior,4.0,44100,7,1,0,0,2,8,0
1787,2-110614-A-8,animal,5.0,44100,7,1,0,1,0,5,0
1788,24347-8-0-52,siren,4.0,48000,7,1,0,0,8,9,9
1789,14111-4-0-4,exterior,4.0,44100,7,1,0,0,0,6,0
1790,170022-0-0-1,interior,4.0,44100,7,1,0,0,2,5,0
1791,3-149042-A-24,human,5.0,44100,7,1,0,1,0,5,0
1792,3-155642-A-11,natural,5.0,44100,7,1,0,1,0,1,0
1793,49809-3-3-0,animal,2.77,44100,7,1,0,0,4,5,4
1794,40717-8-0-5,siren,4.0,44100,7,1,0,0,8,9,9
1795,46299-2-0-9,human,4.0,44100,7,1,0,0,0,5,0
1796,203913-8-0-11,siren,4.0,44100,7,1,0,0,8,9,9
1797,104998-7-19-3,exterior,4.0,44100,7,1,0,0,2,8,0
1798,7HII0xcclAQ_30,siren,10.0,16000,3,0,1,1,6,9,9
1799,151977-0-0-10,interior,4.0,48000,7,1,0,0,2,5,0
1800,76221-2-0-1,human,4.0,44100,7,1,0,0,0,5,0
1801,-HZbxhzv_SU_10,siren,10.0,16000,3,0,1,1,5,8,8
1802,-lyPnABQhCI_30,siren,10.0,16000,3,0,1,1,8,9,9
1803,157867-8-0-21,siren,4.0,44100,7,1,0,0,8,9,9
1804,189982-0-0-33,interior,4.0,44100,7,1,0,0,2,5,0
1805,69598-4-1-0,exterior,3.945238095238096,44100,7,1,0,0,0,6,0
1806,156869-8-0-4,siren,4.0,44100,7,1,0,0,8,9,9
1807,88569-2-0-21,human,4.0,44100,7,1,0,0,0,5,0
1808,34952-8-0-2,siren,4.0,44100,7,1,0,0,8,9,9
1809,3-203377-A-39,interior,5.0,44100,7,1,0,1,9,9,9
1810,2-102567-C-35,interior,5.0,44100,7,1,0,1,0,7,0
1811,157868-8-0-19,siren,4.0,44100,7,1,0,0,8,9,9
1812,100263-2-0-3,human,4.0,44100,7,1,0,0,0,5,0
1813,203440-3-0-0,animal,4.0,44100,7,1,0,0,4,5,4
1814,156893-7-11-0,exterior,2.81696875,96000,7,1,0,0,2,8,0
1815,74507-0-0-28,interior,4.0,44100,7,1,0,0,2,5,0
1816,2-96033-A-13,natural,5.0,44100,7,1,0,1,0,3,0
1817,196075-2-0-0,human,3.499705215419501,44100,7,1,0,0,0,5,0
1818,34866-9-0-10,exterior,4.0,44100,7,1,0,0,0,5,0
1819,5-234335-A-23,human,5.0,44100,7,1,0,0,0,5,0
1820,5-133989-A-42,siren,5.0,44100,7,1,0,0,8,9,9
1821,1-79220-A-17,natural,5.0,44100,7,1,0,1,0,3,0
1822,185709-0-0-1,interior,4.0,48000,7,1,0,0,2,5,0
1823,108041-9-0-11,exterior,4.0,48000,7,1,0,0,0,5,0
1824,24347-8-0-3,siren,4.0,48000,7,1,0,0,8,9,9
1825,74677-0-0-66,interior,4.0,44100,7,1,0,0,2,5,0
1826,155488-3-0-6,animal,4.0,48000,7,1,0,0,4,5,4
1827,181102-9-0-50,exterior,4.0,48000,7,1,0,0,0,5,0
1828,-yPSgCn9AWo_30,siren,10.0,16000,3,0,1,1,8,9,9
1829,1-94231-B-32,interior,5.0,44100,7,1,0,1,0,2,0
1830,3-71964-A-4,animal,5.0,44100,7,1,0,1,0,8,0
1831,165454-0-0-6,interior,4.0,48000,7,1,0,0,2,5,0
1832,1-39901-A-11,natural,5.0,44100,7,1,0,1,0,3,0
1833,4-191246-B-7,animal,5.0,44100,7,1,0,0,2,5,0
1834,0rIniMa2vdQ_28,siren,9.1281875,16000,3,0,1,1,8,9,9
1835,1-94036-A-22,human,5.0,44100,7,1,0,1,0,5,0
1836,0macH9rhrvw_30,siren,10.0,16000,3,0,1,1,8,9,9
1837,-AF7wp3ezww_140,siren,10.0,16000,3,0,1,1,8,9,9
1838,-Pg4vVPs4bE_30,siren,9.5435625,16000,3,0,1,1,5,8,9
1839,1-26222-A-10,natural,5.0,44100,7,1,0,1,0,3,0
1840,4-163697-A-13,natural,5.0,44100,7,1,0,0,2,3,2
1841,189982-0-0-43,interior,4.0,44100,7,1,0,0,2,5,0
1842,3-197408-C-8,animal,5.0,44100,7,1,0,1,0,5,0
1843,24347-8-0-80,siren,4.0,48000,7,1,0,0,8,9,9
1844,206037-2-0-40,human,4.0,44100,7,1,0,0,0,5,0
1845,201988-5-0-18,exterior,4.0,44100,7,1,0,0,0,4,0
1846,49313-2-0-9,human,4.0,44100,7,1,0,0,0,5,0
1847,166942-0-0-3,interior,4.0,48000,7,1,0,0,2,5,0
1848,74364-8-1-15,siren,4.0,44100,7,1,0,0,8,9,9
1849,115240-9-0-36,exterior,4.0,44100,7,1,0,0,0,5,0
1850,47019-2-0-55,human,4.0,44100,7,1,0,0,0,5,0
1851,55018-0-0-194,interior,4.0,44100,7,1,0,0,2,5,0
1852,77927-3-0-1,animal,4.0,44100,7,1,0,0,4,5,4
1853,94632-5-0-33,exterior,4.0,44100,7,1,0,0,0,4,0
1854,2cLoIAMnddw_10,siren,10.0,16000,3,0,1,1,6,9,9
1855,-jjdbrn9hh8_60,siren,10.0,16000,3,0,1,1,8,9,9
1856,1-60676-A-34,interior,5.0,44100,7,1,0,1,0,7,0
1857,0Cs-KOQF9t0_40,siren,10.0,16000,3,0,1,1,6,9,9
1858,5-217186-C-16,natural,5.0,44100,7,1,0,0,2,3,2
1859,1-20736-A-18,natural,5.0,44100,7,1,0,1,0,3,0
1860,139951-9-0-33,exterior,4.0,44100,7,1,0,0,0,5,0
1861,2-120333-A-32,interior,5.0,44100,7,1,0,1,0,7,0
1862,55018-0-0-162,interior,4.0,44100,7,1,0,0,2,5,0
1863,101382-2-0-29,human,4.0,48000,7,1,0,0,0,5,0
1864,2LorpXnJpYw_0,siren,10.0,16000,3,0,1,1,6,9,9
1865,62567-5-0-2,exterior,4.0,44100,7,1,0,0,0,4,0
1866,112195-3-0-80,animal,4.0,44100,7,1,0,0,4,5,4
1867,156869-8-0-1,siren,4.0,44100,7,1,0,0,8,9,9
1868,ECYSO3nGPTI_0,siren,9.993,16000,3,0,1,1,6,9,9
1869,157868-8-0-23,siren,4.0,44100,7,1,0,0,8,9,9
1870,52740-3-0-1,animal,4.0,44100,7,1,0,0,4,5,4
1871,68389-3-1-0,animal,0.6073922902494331,44100,7,1,0,0,4,5,4
1872,4-181865-A-38,interior,5.0,44100,7,1,0,0,0,7,0
1873,104998-7-10-10,exterior,4.0,44100,7,1,0,0,2,8,0
1874,4-155650-A-24,human,5.0,44100,7,1,0,0,0,5,0
1875,65750-3-3-68,animal,4.0,44100,7,1,0,0,4,5,4
1876,3-166324-A-15,natural,5.0,44100,7,1,0,1,0,4,0
1877,6902-2-0-5,human,4.0,22050,7,1,0,0,0,5,0
1878,173993-3-0-51,animal,4.0,96000,7,1,0,0,4,5,4
1879,-_u5wrx8Ffo_30,siren,10.0,16000,3,0,1,1,8,7,8
1880,2-140147-A-38,interior,5.0,44100,7,1,0,1,0,5,0
1881,164782-8-0-6,siren,4.0,48000,7,1,0,0,8,9,9
1882,124389-8-1-10,siren,4.0,44100,7,1,0,0,8,9,9
1883,35629-3-1-0,animal,4.0,48000,7,1,0,0,4,5,4
1884,2-87781-A-10,natural,5.0,44100,7,1,0,1,0,1,0
1885,1-76831-D-42,siren,5.0,44100,7,1,0,1,8,9,9
1886,151149-2-0-3,human,4.0,44100,7,1,0,0,0,5,0
1887,17578-5-0-30,exterior,4.0,44100,7,1,0,0,0,4,0
1888,-8mcyL3kWNQ_330,siren,10.0,16000,3,0,1,1,6,8,9
1889,0OaGYUsU_iE_30,siren,10.0,16000,3,0,1,1,8,9,9
1890,5-235893-A-28,interior,5.0,44100,7,1,0,0,0,7,0
1891,FTA0TnNtGlM_10,siren,10.0,16000,3,0,1,1,6,9,9
1892,93567-8-0-17,siren,4.0,44100,7,1,0,0,8,9,9
1893,89724-5-0-5,exterior,4.0,44100,7,1,0,0,0,4,0
1894,3-146965-A-5,animal,5.0,44100,7,1,0,1,0,5,0
1895,4-99193-A-4,animal,5.0,44100,7,1,0,0,2,5,0
1896,3-143933-A-38,interior,5.0,44100,7,1,0,1,0,5,0
1897,2-141563-A-39,interior,5.0,44100,7,1,0,1,9,9,9
1898,60608-9-0-0,exterior,4.0,44100,7,1,0,0,0,5,0
1899,24347-8-0-84,siren,4.0,48000,7,1,0,0,8,9,9
1900,82368-2-0-7,human,4.0,44100,7,1,0,0,0,5,0
1901,123688-8-1-4,siren,4.0,44100,7,1,0,0,8,9,9
1902,1-54752-A-18,natural,5.0,44100,7,1,0,1,0,3,0
1903,74507-0-0-24,interior,4.0,44100,7,1,0,0,2,5,0
1904,135160-8-0-0,siren,4.0,16000,7,1,0,0,8,9,9
1905,2-109371-D-16,natural,5.0,44100,7,1,0,1,0,3,0
1906,102871-8-0-12,siren,4.0,44100,7,1,0,0,8,9,9
1907,2-72970-A-10,natural,5.0,44100,7,1,0,1,0,3,0
1908,18581-3-1-1,animal,4.0,32000,7,1,0,0,4,5,4
1909,24347-8-0-38,siren,4.0,48000,7,1,0,0,8,9,9
1910,196065-2-0-0,human,2.71,44100,7,1,0,0,0,5,0
1911,74726-8-0-1,siren,4.0,44100,7,1,0,0,8,9,9
1912,5-213077-A-11,natural,5.0,44100,7,1,0,0,2,3,2
1913,22601-8-0-47,siren,4.0,48000,7,1,0,0,8,9,9
1914,165644-4-0-0,exterior,4.0,44100,7,1,0,0,0,6,0
1915,5-203128-B-0,animal,5.0,44100,7,1,0,0,2,5,0
1916,118279-8-0-11,siren,4.0,48000,7,1,0,0,8,9,9
1917,157868-8-0-15,siren,4.0,44100,7,1,0,0,8,9,9
1918,166942-0-0-7,interior,4.0,48000,7,1,0,0,2,5,0
1919,39856-5-0-20,exterior,4.0,44100,7,1,0,0,0,4,0
